what month did chopin &apos;s pleyel piano arrive in majorca ?	december	about december , she arrived in majorca	R_1 R_did R_np_in_wh R_pp_in_vp R_missing_prep R_no_sub R_ans_first R_pp_in_vp_not_removed R_np_replaced_with_pronoun R_custom_prep_added	[]	[]	11	1	7	1	0	0	0	0	0	0	0	0	1	-3.2840253656560723	-3.2600638649680396	-3.0194598606654575	-3.3273002079554965	1024.1335301578597	973.6253572914127	438.55834378125013	815.4318713675394	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.18181818181818182	0.2857142857142857	0.2222222222222222	0
what month did chopin &apos;s pleyel piano arrive in majorca ?	december	he arrived in majorca at the december	R_1 R_did R_np_in_wh R_pp_in_vp R_missing_prep R_no_sub R_ans_after_vp R_pp_in_vp_not_removed R_np_replaced_with_pronoun R_custom_prep_added R_custom_det_added	[]	[]	11	1	7	1	0	0	0	0	0	0	0	0	1	-3.2840253656560723	-3.2600638649680396	-2.5138745989118303	-2.6112142290387834	1024.1335301578597	973.6253572914127	158.35809695718945	192.6692693401281	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.18181818181818182	0.2857142857142857	0.2222222222222222	0
what month did chopin &apos;s pleyel piano arrive in majorca ?	december	she arrived as december in majorca	R_1 R_did R_np_in_wh R_pp_in_vp R_missing_prep R_no_sub R_ans_after_verb R_pp_in_vp_not_removed R_np_replaced_with_pronoun R_custom_prep_added	[]	[]	11	1	6	1	0	0	0	0	0	0	0	0	1	-3.2840253656560723	-3.2600638649680396	-2.9911117553710938	-3.240300178527832	1024.1335301578597	973.6253572914127	366.27736063264985	598.9632174478728	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.18181818181818182	0.3333333333333333	0.23529411764705885	0
what month did chopin &apos;s pleyel piano arrive in majorca ?	december	she arrived about a december in majorca	R_1 R_did R_np_in_wh R_pp_in_vp R_missing_prep R_no_sub R_ans_after_verb R_pp_in_vp_not_removed R_np_replaced_with_pronoun R_custom_prep_added R_custom_det_added	[]	[]	11	1	7	1	0	0	0	0	0	0	0	0	1	-3.2840253656560723	-3.2600638649680396	-2.7664078303745816	-2.946685791015625	1024.1335301578597	973.6253572914127	263.3945906447825	378.7477548865386	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.18181818181818182	0.2857142857142857	0.2222222222222222	0
what month did chopin &apos;s pleyel piano arrive in majorca ?	december	at december month , she arrived	R_1 R_did R_np_in_wh R_pp_in_vp R_missing_prep R_np_in_wh_added R_no_sub R_ans_first R_pp_in_vp_removed R_np_replaced_with_pronoun R_custom_prep_added	[]	[]	11	1	6	1	0	0	0	0	0	0	0	0	1	-3.2840253656560723	-3.2600638649680396	-4.28296438852946	-4.3380997975667315	1024.1335301578597	973.6253572914127	4689.346593871264	5228.429484080961	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.09090909090909091	0.16666666666666666	0.11764705882352942	0
what month did chopin &apos;s pleyel piano arrive in majorca ?	december	it arrived about the december month	R_1 R_did R_np_in_wh R_pp_in_vp R_missing_prep R_np_in_wh_added R_no_sub R_ans_after_vp R_pp_in_vp_removed R_np_replaced_with_pronoun R_custom_prep_added R_custom_det_added	[]	[]	11	1	6	1	0	0	0	0	0	0	0	0	1	-3.2840253656560723	-3.2600638649680396	-3.598494211832682	-3.4324334462483725	1024.1335301578597	973.6253572914127	1214.57296540499	875.1566779820968	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.09090909090909091	0.16666666666666666	0.11764705882352942	0
what month did chopin &apos;s pleyel piano arrive in majorca ?	december	they arrived in majorca at the december month	R_1 R_did R_np_in_wh R_pp_in_vp R_missing_prep R_np_in_wh_added R_no_sub R_ans_after_vp R_pp_in_vp_not_removed R_np_replaced_with_pronoun R_custom_prep_added R_custom_det_added	[]	[]	11	1	8	1	0	0	0	0	0	0	0	0	1	-3.2840253656560723	-3.2600638649680396	-2.8572514057159424	-2.7748498916625977	1024.1335301578597	973.6253572914127	346.5604726923307	292.77449263287104	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.2727272727272727	0.375	0.3157894736842105	0
what month did chopin &apos;s pleyel piano arrive in majorca ?	december	he arrived in majorca in december month	R_1 R_did R_np_in_wh R_pp_in_vp R_missing_prep R_np_in_wh_added R_no_sub R_ans_after_vp R_pp_in_vp_not_removed R_np_replaced_with_pronoun R_custom_prep_added	[]	[]	11	1	7	1	0	0	0	0	0	0	0	0	1	-3.2840253656560723	-3.2600638649680396	-2.853015899658203	-2.7709426879882812	1024.1335301578597	973.6253572914127	313.60928491561225	265.81216455174297	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.2727272727272727	0.42857142857142855	0.33333333333333326	0
what month did chopin &apos;s pleyel piano arrive in majorca ?	december	chopin &apos;s pleyel piano arrived on december month in majorca	R_1 R_did R_np_in_wh R_pp_in_vp R_missing_prep R_np_in_wh_added R_no_sub R_ans_after_verb R_pp_in_vp_not_removed R_pp_in_np_not_removed R_custom_prep_added	[]	[]	11	1	10	1	0	0	0	0	0	0	0	0	1	-3.2840253656560723	-3.2600638649680396	-3.2138782501220704	-3.454090118408203	1024.1335301578597	973.6253572914127	835.0404241581101	1380.6446864884792	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.6363636363636364	0.7	0.6666666666666666	0
what month did chopin &apos;s pleyel piano arrive in majorca ?	december	chopin &apos;s pleyel piano arrived to the december month in majorca	R_1 R_did R_np_in_wh R_pp_in_vp R_missing_prep R_np_in_wh_added R_no_sub R_ans_after_verb R_pp_in_vp_not_removed R_pp_in_np_not_removed R_custom_prep_added R_custom_det_added	[]	[]	11	1	11	1	0	0	0	0	0	0	0	0	1	-3.2840253656560723	-3.2600638649680396	-3.167139920321378	-3.2957000732421875	1024.1335301578597	973.6253572914127	800.2240390668686	1049.6835722705623	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	5	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0.6363636363636364	0.6363636363636364	0.6363636363636364	0
what month did chopin &apos;s pleyel piano arrive in majorca ?	december	it arrived because december month in majorca	R_1 R_did R_np_in_wh R_pp_in_vp R_missing_prep R_np_in_wh_added R_no_sub R_ans_after_verb R_pp_in_vp_not_removed R_np_replaced_with_pronoun R_custom_prep_added	[]	[]	11	1	7	1	0	0	0	0	0	0	0	0	1	-3.2840253656560723	-3.2600638649680396	-3.4771450587681363	-3.4308716910226003	1024.1335301578597	973.6253572914127	1102.8131256429667	1004.6452370940967	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.2727272727272727	0.42857142857142855	0.33333333333333326	0
what month did chopin &apos;s pleyel piano arrive in majorca ?	december	they arrived as a december month in majorca	R_1 R_did R_np_in_wh R_pp_in_vp R_missing_prep R_np_in_wh_added R_no_sub R_ans_after_verb R_pp_in_vp_not_removed R_np_replaced_with_pronoun R_custom_prep_added R_custom_det_added	[]	[]	11	1	8	1	0	0	0	0	0	0	0	0	1	-3.2840253656560723	-3.2600638649680396	-2.8168630599975586	-2.9960250854492188	1024.1335301578597	973.6253572914127	319.06434533581046	460.3979797847386	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.2727272727272727	0.375	0.3157894736842105	0
what month did chopin &apos;s pleyel piano arrive in majorca ?	december	she arrived by december month in majorca	R_1 R_did R_np_in_wh R_pp_in_vp R_missing_prep R_np_in_wh_added R_no_sub R_ans_after_verb R_pp_in_vp_not_removed R_np_replaced_with_pronoun R_custom_prep_added	[]	[]	11	1	7	1	0	0	0	0	0	0	0	0	1	-3.2840253656560723	-3.2600638649680396	-3.0064313071114674	-3.2790001460484097	1024.1335301578597	973.6253572914127	427.1962126159363	739.818398900145	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.2727272727272727	0.42857142857142855	0.33333333333333326	0
which congregation is in charge of the old college at notre dame ?	congregation of holy cross	congregation of holy cross is in charge	R_2 R_no_final_verb R_pp_in_clause R_np_in_wh R_missing_prep R_pp_in_vp_not_removed R_pp_in_clause_removed R_clause_not_empty R_answer_is_verb_clause_final_verb R_no_prep_added	['A3SXV3VD8DJ0YX', 'A20FTMW1E6AR1T', 'A2AFL2RE1ETPE9']	[0.7, 0.5, 0.7]	13	4	7	0	0	0	0	0	0	1	0	0	1	-2.508836892934946	-2.572246258075421	-3.402083533150809	-2.84827150617327	213.61623568667903	244.6326289518687	948.032206694495	310.62583098482975	0	0	1	0	0	3	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.38461538461538464	0.7142857142857143	0.5	3
which congregation is in charge of the old college at notre dame ?	congregation of holy cross	in charge is as a congregation of holy cross congregation	R_2 R_no_final_verb R_pp_in_clause R_np_in_wh R_missing_prep R_np_in_wh_added R_pp_in_vp_not_removed R_pp_in_clause_removed R_clause_not_empty R_clause_is_verb_final_verb_answer R_custom_prep_added R_custom_det_added	[]	[]	13	4	10	0	0	0	0	0	0	1	0	0	1	-2.508836892934946	-2.572246258075421	-3.1627567291259764	-3.1194196701049806	213.61623568667903	244.6326289518687	750.2973112333041	685.2295191023996	0	0	1	0	0	3	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	3	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.38461538461538464	0.5	0.4347826086956522	0
which congregation is in charge of the old college at notre dame ?	congregation of holy cross	to a congregation of holy cross congregation is in charge	R_2 R_no_final_verb R_pp_in_clause R_np_in_wh R_missing_prep R_np_in_wh_added R_pp_in_vp_not_removed R_pp_in_clause_removed R_clause_not_empty R_answer_is_verb_clause_final_verb R_custom_prep_added R_custom_det_added	[]	[]	13	4	10	0	0	0	0	0	0	1	0	0	1	-2.508836892934946	-2.572246258075421	-3.201333999633789	-2.749440002441406	213.61623568667903	244.6326289518687	813.3990035348332	315.8572946755655	0	0	1	0	0	3	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	2	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0.38461538461538464	0.5	0.4347826086956522	0
which congregation is in charge of the old college at notre dame ?	congregation of holy cross	the congregation of holy cross congregation is in charge	R_2 R_no_final_verb R_pp_in_clause R_np_in_wh R_missing_prep R_np_in_wh_added R_pp_in_vp_not_removed R_pp_in_clause_removed R_clause_not_empty R_answer_is_verb_clause_final_verb R_no_prep_added R_custom_det_added	[]	[]	13	4	9	0	0	0	0	0	0	1	0	0	1	-2.508836892934946	-2.572246258075421	-3.1524810791015625	-2.7369554307725696	213.61623568667903	244.6326289518687	687.4371071290318	290.5760980988436	0	0	1	0	0	3	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	2	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.46153846153846156	0.6666666666666666	0.5454545454545455	0
which congregation is in charge of the old college at notre dame ?	congregation of holy cross	in charge of the old college is on congregation of holy cross congregation	R_2 R_no_final_verb R_pp_in_clause R_np_in_wh R_missing_prep R_np_in_wh_added R_pp_in_vp_not_removed R_pp_in_clause_removed R_clause_not_empty R_clause_is_verb_final_verb_answer R_custom_prep_added	[]	[]	13	4	13	0	0	0	0	0	0	1	0	0	1	-2.508836892934946	-2.572246258075421	-3.0139835064227762	-2.9893229557917667	213.61623568667903	244.6326289518687	629.0699939659792	596.7602504158172	0	0	1	0	0	3	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	4	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.6153846153846154	0.6153846153846154	0.6153846153846154	0
which turkish cypriot writer has been nominated for the nobel prize in literature twice ?	osman türkay	osman türkay has been nominated for the nobel prize in literature twice	R_2 R_4_or_more_SQ_children R_final_verb_exists R_possible_ERROR R_np_in_wh R_missing_prep R_pp_in_vp_not_removed R_pp_in_clause_not_removed R_clause_empty R_answer_is_verb_final_verb R_no_prep_added	['A3SXV3VD8DJ0YX', 'ASI6KXF2GAUTQ', 'A20FTMW1E6AR1T', 'A2AFL2RE1ETPE9']	[0.7, 0.6874125874125874, 0.5, 0.7]	15	2	12	0	0	0	0	0	0	1	0	0	1	-2.7711690266927085	-2.449573008219401	-2.695739428202311	-2.3068081537882485	396.25153949313045	197.91317009151751	307.8753062166555	134.6980699007104	0	0	1	0	0	2	2	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	1	0	0	2	1	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0.6666666666666666	0.8333333333333334	0.7407407407407408	4
which turkish cypriot writer has been nominated for the nobel prize in literature twice ?	osman türkay	on osman türkay has been nominated for the nobel prize in literature twice	R_2 R_4_or_more_SQ_children R_final_verb_exists R_possible_ERROR R_np_in_wh R_missing_prep R_pp_in_vp_not_removed R_pp_in_clause_not_removed R_clause_empty R_answer_is_verb_final_verb R_custom_prep_added	[]	[]	15	2	13	0	0	0	0	0	0	1	0	0	1	-2.7711690266927085	-2.449573008219401	-2.7718860919658956	-2.4901304978590746	396.25153949313045	197.91317009151751	374.8816892737017	205.24095827819406	0	0	1	0	0	2	2	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	1	0	0	3	1	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0.6666666666666666	0.7692307692307693	0.7142857142857142	0
which turkish cypriot writer has been nominated for the nobel prize in literature twice ?	osman türkay	with osman türkay has been nominated for the nobel prize in literature twice	R_2 R_4_or_more_SQ_children R_final_verb_exists R_possible_ERROR R_np_in_wh R_missing_prep R_pp_in_vp_not_removed R_pp_in_clause_not_removed R_clause_empty R_answer_is_verb_final_verb R_custom_prep_added	[]	[]	15	2	13	0	0	0	0	0	0	1	0	0	1	-2.7711690266927085	-2.449573008219401	-2.691053243783804	-2.352738307072566	396.25153949313045	197.91317009151751	315.38073062330994	152.997935574691	0	0	1	0	0	2	2	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	1	0	0	3	1	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0.6666666666666666	0.7692307692307693	0.7142857142857142	0
which turkish cypriot writer has been nominated for the nobel prize in literature twice ?	osman türkay	on an osman türkay cypriot has been nominated for the nobel prize in literature twice	R_2 R_4_or_more_SQ_children R_final_verb_exists R_possible_ERROR R_np_in_wh R_missing_prep R_np_in_wh_added R_pp_in_vp_not_removed R_pp_in_clause_not_removed R_clause_empty R_answer_is_verb_final_verb R_custom_prep_added R_custom_det_added	[]	[]	15	2	15	0	0	0	0	0	0	1	0	0	1	-2.7711690266927085	-2.449573008219401	-3.016950225830078	-2.8275464375813804	396.25153949313045	197.91317009151751	673.5825639915955	447.53271205861853	0	0	1	0	0	2	2	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	2	0	0	3	1	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0.7333333333333333	0.7333333333333333	0.7333333333333333	0
what emotional component did behaviorists identify emotion with ?	instrumental behavior	behaviorists identified emotion with instrumental behavior	R_1 R_did R_np_in_wh R_prep_in_vp R_no_sub R_ans_after_vp R_pp_in_vp_not_removed R_pp_in_np_not_removed	['ASI6KXF2GAUTQ', 'A20FTMW1E6AR1T']	[0.6874125874125874, 0.5]	9	2	6	1	0	0	0	0	0	0	0	0	0	-3.863146040174696	-3.7376221550835504	-4.765697479248047	-4.452016830444336	2997.9986721446194	2311.3192670841595	12158.599512654991	6546.579196822373	0	0	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.3333333333333333	0.5	0.4	2
what emotional component did behaviorists identify emotion with ?	instrumental behavior	it identified emotion with an instrumental behavior	R_1 R_did R_np_in_wh R_prep_in_vp R_no_sub R_ans_after_vp R_pp_in_vp_not_removed R_np_replaced_with_pronoun R_custom_det_added	[]	[]	9	2	7	1	0	0	0	0	0	0	0	0	0	-3.863146040174696	-3.7376221550835504	-4.125268663678851	-3.9839000701904297	2997.9986721446194	2311.3192670841595	4070.146868388006	3061.3470160158236	0	0	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.2222222222222222	0.2857142857142857	0.25	0
what emotional component did behaviorists identify emotion with ?	instrumental behavior	he identified with instrumental behavior emotion	R_1 R_did R_np_in_wh R_prep_in_vp R_no_sub R_ans_after_verb R_pp_in_vp_not_removed R_np_replaced_with_pronoun	[]	[]	9	2	6	1	0	0	0	0	0	0	0	0	0	-3.863146040174696	-3.7376221550835504	-4.660711606343587	-4.283233006795247	2997.9986721446194	2311.3192670841595	9883.15627466682	4691.833342575081	0	0	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.2222222222222222	0.3333333333333333	0.26666666666666666	0
what contributed to the arabian oryx rise from extinct to vulnerable ?	conservation efforts	conservation efforts contributed to the arabian oryx rise	R_3 R_pp_in_clause R_pp_in_clause_removed R_answer_clause_pp R_no_prep_added	['A1YAHGRFVDZ4X8', 'A3SKEW89V5S0DI', 'A7SXWHGK8B40R']	[0.3, 0.7, 0.6014285714285714]	12	2	8	1	0	0	0	0	0	0	0	0	0	-3.370009422302246	-3.2463499704996743	-3.394240617752075	-3.1255998611450195	1290.5591915742586	992.272012390615	1040.166281390477	600.2207258265495	0	0	1	0	0	1	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0.5	0.75	0.6	3
what contributed to the arabian oryx rise from extinct to vulnerable ?	conservation efforts	from extinct to vulnerable , in the conservation efforts contributed to the arabian oryx rise	R_3 R_pp_in_clause R_pp_in_clause_removed R_pp_answer_clause R_custom_prep_added R_custom_det_added	[]	[]	12	2	15	1	0	0	0	0	0	0	0	0	0	-3.370009422302246	-3.2463499704996743	-3.1966962178548175	-3.0594200134277343	1290.5591915742586	992.272012390615	992.8935837961471	738.2547715056096	0	0	1	0	0	1	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	2	3	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0.8333333333333334	0.6666666666666666	0.7407407407407408	0
what name did the first official documents of victoria &apos;s monarchy have her listed as ?	alexandrina victoria	they had her listed as alexandrina victoria	R_1 R_did R_pp_in_np R_np_in_wh R_missing_prep R_no_sub R_ans_after_vp R_pp_in_vp_not_removed R_np_replaced_with_pronoun R_prep_already_present_in_ans	['A3SKEW89V5S0DI', 'A3L4JI1S352HB8']	[0.7, 0.4]	16	2	7	1	0	0	0	0	0	0	0	0	0	-3.0509557723999023	-3.2135000228881836	-3.3319505964006697	-3.570500237601144	743.8541422644861	1057.9633175045665	823.1079035701649	1331.0295825131243	0	0	1	0	0	2	1	0	0	0	0	4	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.25	0.5714285714285714	0.34782608695652173	2
what name did the first official documents of victoria &apos;s monarchy have her listed as ?	alexandrina victoria	with alexandrina victoria , they had her listed as	R_1 R_did R_pp_in_np R_np_in_wh R_missing_prep R_no_sub R_ans_first R_pp_in_vp_not_removed R_np_replaced_with_pronoun R_custom_prep_added	[]	[]	16	2	9	1	0	0	0	0	0	0	0	0	0	-3.0509557723999023	-3.2135000228881836	-3.2541196611192493	-3.5004776848687067	743.8541422644861	1057.9633175045665	848.6091203712245	1413.936534779173	0	0	1	0	0	2	1	0	0	0	0	4	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.25	0.4444444444444444	0.32	0
what name did the first official documents of victoria &apos;s monarchy have her listed as ?	alexandrina victoria	about the alexandrina victoria , she had her listed as	R_1 R_did R_pp_in_np R_np_in_wh R_missing_prep R_no_sub R_ans_first R_pp_in_vp_not_removed R_np_replaced_with_pronoun R_custom_prep_added R_custom_det_added	[]	[]	16	2	10	1	0	0	0	0	0	0	0	0	0	-3.0509557723999023	-3.2135000228881836	-3.0548561096191404	-3.12947998046875	743.8541422644861	1057.9633175045665	598.6071746940961	699.8126689908596	0	0	1	0	0	2	1	0	0	0	0	4	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.3125	0.5	0.38461538461538464	0
what name did the first official documents of victoria &apos;s monarchy have her listed as ?	alexandrina victoria	they had by alexandrina victoria her listed as	R_1 R_did R_pp_in_np R_np_in_wh R_missing_prep R_no_sub R_ans_after_verb R_pp_in_vp_not_removed R_np_replaced_with_pronoun R_custom_prep_added	[]	[]	16	2	8	1	0	0	0	0	0	0	0	0	0	-3.0509557723999023	-3.2135000228881836	-3.602759838104248	-3.7147376537323	743.8541422644861	1057.9633175045665	1593.871075533665	2004.4213757418493	0	0	1	0	0	2	1	0	0	0	0	4	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.25	0.5	0.3333333333333333	0
what name did the first official documents of victoria &apos;s monarchy have her listed as ?	alexandrina victoria	the first official documents had of an alexandrina victoria name her listed as	R_1 R_did R_pp_in_np R_np_in_wh R_missing_prep R_np_in_wh_added R_no_sub R_ans_after_verb R_pp_in_vp_not_removed R_pp_in_np_remvoed R_custom_prep_added R_custom_det_added	[]	[]	16	2	13	1	0	0	0	0	0	0	0	0	0	-3.0509557723999023	-3.2135000228881836	-3.1860201908991885	-3.323130387526292	743.8541422644861	1057.9633175045665	908.7560603561124	1218.3271748388602	0	0	1	0	0	2	1	0	0	0	0	4	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	2	0	0	2	1	0	0	0	0	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0.625	0.7692307692307693	0.6896551724137931	0
what name did the first official documents of victoria &apos;s monarchy have her listed as ?	alexandrina victoria	they had for the alexandrina victoria name her listed as	R_1 R_did R_pp_in_np R_np_in_wh R_missing_prep R_np_in_wh_added R_no_sub R_ans_after_verb R_pp_in_vp_not_removed R_np_replaced_with_pronoun R_custom_prep_added R_custom_det_added	[]	[]	16	2	10	1	0	0	0	0	0	0	0	0	0	-3.0509557723999023	-3.2135000228881836	-3.1988861083984377	-3.2929702758789063	743.8541422644861	1057.9633175045665	809.2417495889549	985.3927025043585	0	0	1	0	0	2	1	0	0	0	0	4	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0.375	0.6	0.4615384615384615	0
